"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","abundPerPhylum","PercentPhyla","MeanAbund_PhylumQuad","SEAbund_PhylumQuad","MeanAbunTrophicstate","MeanAbund_PhylumLake","SEAbund_PhylumTrophicstate","SEAbund_PhylumLake"
"2564","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"2565","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP3",0,0,4.26315789473684,1.05365447376118,9.1304347826087,0,2.92886975720133,0
"2566","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"2567","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_SR1",0,0,0,0,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2568","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0.75,0.360443102456221,0.75
"2569","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_WS3",0,0,0,0,4.52173913043478,0,1.90263969452531,0
"2570","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chlamydiae",11,0.0013,28.0526315789474,10.2889464575295,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2571","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chlorobi",0,0,53.6315789473684,27.4732416894298,108.608695652174,32.875,27.145249704934,19.8714057846229
"2572","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi",22,0.0026,19.3684210526316,5.97275026833774,328.652173913043,148.625,73.8942094116162,49.020745426226
"2573","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Cyanobacteria",164,0.0193,842.473684210526,131.673003809767,750.04347826087,898.75,161.715585965343,351.594721539283
"2574","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Deferribacteres",0,0,0,0,0.260869565217391,0,0.190872671425291,0
"2575","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Deinococcus-Thermus",0,0,0.894736842105263,0.670579468547944,46.7826086956522,0,15.8906784669901,0
"2576","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2577","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Elusimicrobia",0,0,0,0,1.95652173913043,0,1.07519326485832,0
"2578","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Fibrobacteres",0,0,0,0,4.60869565217391,0,2.43308806079844,0
"2579","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Firmicutes",0,0,0.473684210526316,0.473684210526316,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2580","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Fusobacteria",0,0,0,0,0,0,0,0
"2581","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Gemmatimonadetes",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2582","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae",0,0,2.15789473684211,1.226565494242,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2583","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","NPL-UPA2",0,0,11.8947368421053,2.21490793815798,24.7391304347826,0,7.21527184461658,0
"2584","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes",302,0.0355,355.684210526316,38.2972410280442,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2585","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria",1664,0.1958,1989.57894736842,115.644856525805,1842.65217391304,1889,115.27102637062,201.157720635894
"2586","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Spirochaetae",2,2e-04,15.5789473684211,3.82230739953909,55.1304347826087,22.25,11.4655876857468,8.86959090697778
"2587","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Tenericutes",0,0,0,0,3,0,1.47575933425753,0
"2588","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"2589","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","TM6",0,0,9.73684210526316,2.86728074335041,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2590","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","unclassified",103,0.0121,173.052631578947,16.0128737835608,309.434782608696,252.625,41.3270875619321,88.549610287922
"2591","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","Verrucomicrobia",1045,0.1229,1246.31578947368,75.4881599728799,1030.73913043478,556,129.576540741901,164.822740282662
"2592","WINE1","Wintergreen","Top","Free","Free Top","Eutrophic","WCHB1-60",0,0,0.368421052631579,0.368421052631579,0,0,0,0
"2593","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Acidobacteria",0,0,50.3157894736842,21.827078604765,59.8260869565217,1.125,17.9900776531964,1.125
"2594","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Actinobacteria",71,0.0084,99.8947368421053,12.7141066234712,702.565217391304,773.25,146.662162217904,251.770072969083
"2595","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Armatimonadetes",131,0.0154,43.5789473684211,13.1104876971736,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2596","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Bacteroidetes",3341,0.3931,1931.94736842105,187.826526187527,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2597","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","BD1-5",0,0,0,0,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2598","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_BRC1",0,0,0,0,5.17391304347826,0,1.77337820349206,0
"2599","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OD1",0,0,0.315789473684211,0.315789473684211,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2600","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"2601","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OP3",0,0,0.421052631578947,0.299275826477754,9.1304347826087,0,2.92886975720133,0
"2602","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"2603","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_SR1",4,5e-04,0.947368421052632,0.537884551465119,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2604","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0.75,0.360443102456221,0.75
"2605","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_WS3",0,0,0,0,4.52173913043478,0,1.90263969452531,0
"2606","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Chlamydiae",0,0,1.68421052631579,0.741630224135026,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2607","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Chlorobi",5,6e-04,25.3684210526316,16.145575050804,108.608695652174,32.875,27.145249704934,19.8714057846229
"2608","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Chloroflexi",282,0.0332,96,38.9873273757824,328.652173913043,148.625,73.8942094116162,49.020745426226
"2609","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Cyanobacteria",2234,0.2628,2768.73684210526,206.809314693247,750.04347826087,898.75,161.715585965343,351.594721539283
"2610","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Deferribacteres",0,0,0,0,0.260869565217391,0,0.190872671425291,0
"2611","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Deinococcus-Thermus",0,0,1.10526315789474,0.657368210357726,46.7826086956522,0,15.8906784669901,0
"2612","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2613","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Elusimicrobia",0,0,0,0,1.95652173913043,0,1.07519326485832,0
"2614","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Fibrobacteres",0,0,0,0,4.60869565217391,0,2.43308806079844,0
"2615","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Firmicutes",0,0,5.15789473684211,2.73515467547991,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2616","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Fusobacteria",0,0,2.15789473684211,1.34699830442839,0,0,0,0
"2617","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Gemmatimonadetes",0,0,5.21052631578947,3.18951035433342,0.173913043478261,0,0.173913043478261,0
"2618","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Lentisphaerae",0,0,5.10526315789474,2.4778489266237,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2619","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","NPL-UPA2",0,0,0.315789473684211,0.315789473684211,24.7391304347826,0,7.21527184461658,0
"2620","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Planctomycetes",491,0.0578,1054.52631578947,108.01489956843,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2621","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Proteobacteria",1267,0.1491,1253.31578947368,58.4893178946978,1842.65217391304,1889,115.27102637062,201.157720635894
"2622","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Spirochaetae",0,0,0.315789473684211,0.315789473684211,55.1304347826087,22.25,11.4655876857468,8.86959090697778
"2623","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Tenericutes",0,0,0,0,3,0,1.47575933425753,0
"2624","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"2625","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","TM6",11,0.0013,9.36842105263158,3.75040779561712,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2626","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","unclassified",119,0.014,195.894736842105,21.9735213776927,309.434782608696,252.625,41.3270875619321,88.549610287922
"2627","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia",544,0.064,948.315789473684,137.106460804503,1030.73913043478,556,129.576540741901,164.822740282662
"2628","WINE13um","Wintergreen","Top","Particle","Particle Top","Eutrophic","WCHB1-60",0,0,0,0,0,0,0,0
"2629","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Acidobacteria",0,0,12.8421052631579,7.3573224685219,59.8260869565217,1.125,17.9900776531964,1.125
"2630","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Actinobacteria",1090,0.1282,1831.15789473684,70.7080838227315,702.565217391304,773.25,146.662162217904,251.770072969083
"2631","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Armatimonadetes",74,0.0087,26.1578947368421,10.8776457177993,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2632","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Bacteroidetes",3632,0.4273,1865.73684210526,141.193986297921,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2633","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","BD1-5",0,0,0,0,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2634","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_BRC1",0,0,0.210526315789474,0.210526315789474,5.17391304347826,0,1.77337820349206,0
"2635","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OD1",12,0.0014,10.3684210526316,1.89830722732968,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2636","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"2637","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP3",0,0,4.26315789473684,1.05365447376118,9.1304347826087,0,2.92886975720133,0
"2638","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"2639","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_SR1",0,0,0,0,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2640","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0.75,0.360443102456221,0.75
"2641","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Candidate_division_WS3",0,0,0,0,4.52173913043478,0,1.90263969452531,0
"2642","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Chlamydiae",9,0.0011,28.0526315789474,10.2889464575295,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2643","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Chlorobi",0,0,53.6315789473684,27.4732416894298,108.608695652174,32.875,27.145249704934,19.8714057846229
"2644","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Chloroflexi",16,0.0019,19.3684210526316,5.97275026833774,328.652173913043,148.625,73.8942094116162,49.020745426226
"2645","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Cyanobacteria",237,0.0279,842.473684210526,131.673003809767,750.04347826087,898.75,161.715585965343,351.594721539283
"2646","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Deferribacteres",0,0,0,0,0.260869565217391,0,0.190872671425291,0
"2647","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Deinococcus-Thermus",0,0,0.894736842105263,0.670579468547944,46.7826086956522,0,15.8906784669901,0
"2648","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2649","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Elusimicrobia",0,0,0,0,1.95652173913043,0,1.07519326485832,0
"2650","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Fibrobacteres",0,0,0,0,4.60869565217391,0,2.43308806079844,0
"2651","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Firmicutes",0,0,0.473684210526316,0.473684210526316,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2652","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Fusobacteria",0,0,0,0,0,0,0,0
"2653","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Gemmatimonadetes",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2654","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Lentisphaerae",0,0,2.15789473684211,1.226565494242,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2655","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","NPL-UPA2",0,0,11.8947368421053,2.21490793815798,24.7391304347826,0,7.21527184461658,0
"2656","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Planctomycetes",366,0.0431,355.684210526316,38.2972410280442,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2657","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Proteobacteria",1491,0.1754,1989.57894736842,115.644856525805,1842.65217391304,1889,115.27102637062,201.157720635894
"2658","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Spirochaetae",12,0.0014,15.5789473684211,3.82230739953909,55.1304347826087,22.25,11.4655876857468,8.86959090697778
"2659","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Tenericutes",0,0,0,0,3,0,1.47575933425753,0
"2660","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"2661","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","TM6",0,0,9.73684210526316,2.86728074335041,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2662","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","unclassified",100,0.0118,173.052631578947,16.0128737835608,309.434782608696,252.625,41.3270875619321,88.549610287922
"2663","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","Verrucomicrobia",1461,0.1719,1246.31578947368,75.4881599728799,1030.73913043478,556,129.576540741901,164.822740282662
"2664","WINE2","Wintergreen","Top","Free","Free Top","Eutrophic","WCHB1-60",0,0,0.368421052631579,0.368421052631579,0,0,0,0
"2665","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Acidobacteria",0,0,50.3157894736842,21.827078604765,59.8260869565217,1.125,17.9900776531964,1.125
"2666","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Actinobacteria",100,0.0118,99.8947368421053,12.7141066234712,702.565217391304,773.25,146.662162217904,251.770072969083
"2667","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Armatimonadetes",108,0.0127,43.5789473684211,13.1104876971736,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2668","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Bacteroidetes",2760,0.3247,1931.94736842105,187.826526187527,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2669","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","BD1-5",0,0,0,0,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2670","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_BRC1",0,0,0,0,5.17391304347826,0,1.77337820349206,0
"2671","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OD1",0,0,0.315789473684211,0.315789473684211,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2672","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"2673","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OP3",0,0,0.421052631578947,0.299275826477754,9.1304347826087,0,2.92886975720133,0
"2674","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"2675","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_SR1",0,0,0.947368421052632,0.537884551465119,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2676","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_TM7",0,0,0,0,0.521739130434783,0.75,0.360443102456221,0.75
"2677","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Candidate_division_WS3",0,0,0,0,4.52173913043478,0,1.90263969452531,0
"2678","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Chlamydiae",0,0,1.68421052631579,0.741630224135026,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2679","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Chlorobi",0,0,25.3684210526316,16.145575050804,108.608695652174,32.875,27.145249704934,19.8714057846229
"2680","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Chloroflexi",342,0.0402,96,38.9873273757824,328.652173913043,148.625,73.8942094116162,49.020745426226
"2681","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Cyanobacteria",2557,0.3008,2768.73684210526,206.809314693247,750.04347826087,898.75,161.715585965343,351.594721539283
"2682","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Deferribacteres",0,0,0,0,0.260869565217391,0,0.190872671425291,0
"2683","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Deinococcus-Thermus",0,0,1.10526315789474,0.657368210357726,46.7826086956522,0,15.8906784669901,0
"2684","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2685","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Elusimicrobia",0,0,0,0,1.95652173913043,0,1.07519326485832,0
"2686","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Fibrobacteres",0,0,0,0,4.60869565217391,0,2.43308806079844,0
"2687","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Firmicutes",0,0,5.15789473684211,2.73515467547991,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2688","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Fusobacteria",0,0,2.15789473684211,1.34699830442839,0,0,0,0
"2689","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Gemmatimonadetes",0,0,5.21052631578947,3.18951035433342,0.173913043478261,0,0.173913043478261,0
"2690","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Lentisphaerae",0,0,5.10526315789474,2.4778489266237,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2691","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","NPL-UPA2",0,0,0.315789473684211,0.315789473684211,24.7391304347826,0,7.21527184461658,0
"2692","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Planctomycetes",582,0.0685,1054.52631578947,108.01489956843,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2693","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Proteobacteria",1418,0.1668,1253.31578947368,58.4893178946978,1842.65217391304,1889,115.27102637062,201.157720635894
"2694","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Spirochaetae",0,0,0.315789473684211,0.315789473684211,55.1304347826087,22.25,11.4655876857468,8.86959090697778
"2695","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Tenericutes",0,0,0,0,3,0,1.47575933425753,0
"2696","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Thermotogae",0,0,0,0,0.521739130434783,0,0.381745342850581,0
"2697","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","TM6",8,9e-04,9.36842105263158,3.75040779561712,7.8695652173913,3.125,2.07021446620187,1.59729123384381
"2698","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","unclassified",108,0.0127,195.894736842105,21.9735213776927,309.434782608696,252.625,41.3270875619321,88.549610287922
"2699","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","Verrucomicrobia",517,0.0608,948.315789473684,137.106460804503,1030.73913043478,556,129.576540741901,164.822740282662
"2700","WINE23um","Wintergreen","Top","Particle","Particle Top","Eutrophic","WCHB1-60",0,0,0,0,0,0,0,0
"2701","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Acidobacteria",0,0,29.5,7.62837500803139,59.8260869565217,1.125,17.9900776531964,1.125
"2702","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Actinobacteria",1357,0.1596,1115.75,115.321903588904,702.565217391304,773.25,146.662162217904,251.770072969083
"2703","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Armatimonadetes",3,4e-04,72,21.6732918345914,30.3913043478261,49.875,8.19879947117363,18.7401759978014
"2704","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Bacteroidetes",3859,0.454,2025.05,156.431630853798,2359.30434782609,3507.375,186.829702367926,131.907291239502
"2705","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","BD1-5",11,0.0013,8.7,2.28277301359091,5.08695652173913,6.625,1.19272008431099,2.6181884413246
"2706","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_BRC1",0,0,4.15,1.2717062719454,5.17391304347826,0,1.77337820349206,0
"2707","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OD1",9,0.0011,66.65,11.4419070456854,24.8695652173913,4.625,6.9924590515959,2.35233546562924
"2708","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"2709","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP3",0,0,35.3,6.80058047058059,9.1304347826087,0,2.92886975720133,0
"2710","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_OP8",0,0,0,0,0,0,0,0
"2711","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_SR1",2,2e-04,14.75,4.12111060656942,10.7826086956522,1.625,3.64857247613274,0.924613818999973
"2712","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_TM7",6,7e-04,1.1,0.512475930115131,0.521739130434783,0.75,0.360443102456221,0.75
"2713","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Candidate_division_WS3",0,0,0.95,0.577995629194911,4.52173913043478,0,1.90263969452531,0
"2714","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Chlamydiae",0,0,6.5,3.70809924354783,15.695652173913,2.5,8.47559499995112,1.64750894209583
"2715","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Chlorobi",25,0.0029,124.3,44.975847319481,108.608695652174,32.875,27.145249704934,19.8714057846229
"2716","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Chloroflexi",64,0.0075,136.55,24.9066124172932,328.652173913043,148.625,73.8942094116162,49.020745426226
"2717","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Cyanobacteria",114,0.0134,279.85,60.7166965244496,750.04347826087,898.75,161.715585965343,351.594721539283
"2718","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Deferribacteres",0,0,1.45,0.65484027783398,0.260869565217391,0,0.190872671425291,0
"2719","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Deinococcus-Thermus",0,0,37.65,15.0955334976591,46.7826086956522,0,15.8906784669901,0
"2720","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Dictyoglomi",0,0,0,0,0.173913043478261,0,0.173913043478261,0
"2721","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Elusimicrobia",0,0,1.7,1.12413709596575,1.95652173913043,0,1.07519326485832,0
"2722","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Fibrobacteres",0,0,18.25,5.10359780217013,4.60869565217391,0,2.43308806079844,0
"2723","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Firmicutes",53,0.0062,116.95,29.641673633408,119.869565217391,29.75,33.4551971271063,12.3183225898891
"2724","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Fusobacteria",0,0,0.65,0.448828885457535,0,0,0,0
"2725","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Gemmatimonadetes",0,0,1.85,0.795629509124362,0.173913043478261,0,0.173913043478261,0
"2726","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Lentisphaerae",5,6e-04,418.55,114.422059775018,284.521739130435,6.375,93.0256216472993,3.60524171965527
"2727","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","NPL-UPA2",0,0,56.85,12.1766115328137,24.7391304347826,0,7.21527184461658,0
"2728","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Planctomycetes",60,0.0071,343.85,69.7958404355536,352.391304347826,312.875,49.2122024108676,61.1778547410277
"2729","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Proteobacteria",2400,0.2824,2054.6,139.933149452835,1842.65217391304,1889,115.27102637062,201.157720635894
"2730","WINH1","Wintergreen","Bottom","Free","Free Bottom","Eutrophic","Spirochaetae",70,0.0082,55.25,10.51662218135,55.1304347826087,22.25,11.4655876857468,8.86959090697778
